"MinTemp","MaxTemp","Rainfall","Humidity9am","Humidity3pm","RainTomorrow"
18.7,28.1,0,69,57,0
5.4,20.6,0,98,46,0
8.8,24.5,0,61,51,1
15.8,17.2,1.6,87,56,1
6.5,13.7,0,68,84,1
12.1,36.9,0,45,14,0
22.8,35.3,0,20,27,0
5,26.7,0,22,15,0
19.2,27.4,0,75,67,0
13.5,21.5,0,36,27,0
11.1,25.3,0,45,24,0
5,18.7,1.6,81,56,0
20.7,35.7,0,35,23,0
6.3,20.3,0,91,57,0
12.1,31.9,0,24,14,0
-0.4,7.4,9.8,99,88,1
8,17.1,0.4,88,94,1
9,15.7,13.4,63,48,0
12.9,25.3,0,52,57,0
8.6,20.7,0,55,63,1
8.2,16.3,0.8,100,71,1
-1.8,13.5,0,98,82,0
22.4,34.6,0.4,41,25,0
16.8,20.1,0,52,51,0
19.9,34.6,0,53,20,0
10.3,16.4,0,70,38,0
19.3,20.7,10.2,99,95,1
2.9,16.2,0,97,63,0
1.1,18.1,0,67,39,0
9.6,22.9,0,52,39,0
13.1,19.1,42.4,73,67,0
11.2,25.5,0,92,43,0
19.8,29.6,3,66,55,0
16.2,31.9,0,73,35,0
12.1,20.1,0,86,67,0
21.7,28.8,2,71,62,0
13.4,34.5,0,69,35,0
6.8,14.3,10,92,47,0
5.5,18.9,0,69,43,0
11.7,16.1,1.8,79,75,0
12.4,25.9,0,80,50,0
18.5,30.3,0,44,29,0
6,24.1,0,66,45,0
19.3,30.5,4.8,87,62,1
2.4,17.3,0,69,36,0
10.8,21.1,0,62,52,0
10.8,27.9,0,98,34,0
3.1,19.7,0,64,32,0
20.5,31.4,0,55,57,0
4.9,13.7,0,86,61,0
5.8,19.4,0,88,60,0
3.4,13,1.6,95,54,0
3.3,21.7,0,85,43,0
6.2,13.3,5,54,55,0
23.7,35.5,0,80,53,0
8.3,27.2,0,69,36,1
8,14.4,2.8,77,47,0
8.7,18.8,3,80,49,0
7,12,0,94,94,1
11.1,14.3,0.6,88,71,0
5,22.4,0,77,34,0
4.4,20.8,0,50,35,0
10,22.3,0,86,58,0
13,27.4,0,65,54,1
16.6,24.2,0.2,72,60,1
15.7,29.5,2.2,71,47,0
13.3,18.1,3.2,58,44,0
13.2,31.3,0,62,26,0
10.7,24.1,0,69,39,0
13,29.3,0,54,31,0
15.5,24.7,14.6,93,46,1
8.1,23.9,0,99,44,0
8.8,10.8,3,87,89,1
19.4,38.3,0,49,23,0
12,26.8,0.1,73,60,0
9.2,21.4,0,62,53,0
8.5,24.1,0,61,38,0
7.6,26.1,0,99,40,0
15,26.9,0,51,31,0
12.6,23.5,0.4,99,51,0
22.6,27.7,0,73,66,0
12.1,27.6,0,38,22,0
10.9,20.2,0,69,33,1
20.8,27.8,0,81,63,0
24.2,38.7,0,43,23,0
7.9,18.5,0.4,85,71,0
20.2,27.9,0,44,37,0
23.2,30.5,0,80,65,0
26.4,34.4,0,71,47,0
9,29.9,0,21,6,0
15,31.4,0,57,33,0
17.7,28.8,0,39,19,0
8.6,20.3,0,93,58,0
23.2,33.6,0,61,39,0
18.1,27.9,4.6,95,71,0
2.1,9.8,4.8,100,60,0
12,20.4,0,84,74,0
11.7,16.9,16.6,62,56,0
16.5,32.4,0,64,47,0
23.1,25.3,25.8,94,92,1
13.7,21.4,0,72,61,0
1.9,23.9,0,50,14,0
13.9,24.5,0,75,55,0
9.7,25.8,0,52,26,0
9.6,16.1,0.8,91,99,1
19,25.6,1.8,65,49,0
16.5,39.6,0,29,10,0
9.5,18.8,0,55,37,1
23.4,41.5,1.2,36,19,1
20.7,24.9,0.4,82,82,1
21.5,27,3.4,66,64,0
12.1,16.2,0.4,97,97,1
2.2,16.3,2,90,54,0
-3.9,13.2,0,87,41,0
6.4,31,0,64,21,0
17.7,28.7,3,89,54,0
20.3,32.8,0,68,31,0
18,29.8,0,75,52,0
15.6,23.9,4.4,100,73,0
14.9,20.8,0,72,70,0
23.9,28.9,12,86,89,1
8.6,10.6,7.2,98,90,1
7.9,18.7,0,68,51,1
11.6,34.4,0,11,5,0
9,20.3,0,78,68,0
17.6,22.3,13.2,74,82,1
13.7,24.2,0,50,66,1
10.8,19.4,8.8,56,48,0
12.4,29.3,0,50,20,0
22.7,30.3,0,63,61,0
6.7,13.6,0.8,93,71,0
21.1,39.6,0,22,12,0
8.4,19.8,0,55,47,1
3.2,20.9,0.2,57,34,0
20.2,30.8,0,61,51,0
11.6,16.5,6.2,73,62,0
20.3,23.5,0,70,61,0
9.9,19.6,0.2,46,61,1
20.6,37.6,0,17,13,0
5.5,18.2,0,68,28,0
19,29.8,0,83,58,0
6.9,23.7,0,54,21,0
12.8,30.1,0,34,16,0
6.3,22.6,0,58,33,0
9.1,17.4,0,91,61,0
18.1,25.3,0,68,57,0
19.3,28.6,0,65,47,0
14.3,27.7,0,94,54,0
12.6,24.2,1.8,100,61,0
17,33.9,0,58,29,0
11.8,19.7,4.2,93,67,0
9.2,24.8,0,47,27,0
15.2,26,0,66,50,0
12.9,22.4,0,66,64,0
20.2,41.4,0,38,10,0
14.2,32.6,0,52,24,0
21.8,44.6,0.2,70,28,0
16.1,24.5,0,69,72,0
10.1,29.6,0,78,34,0
22.8,44.1,0,30,12,0
15.8,31.8,0,75,56,0
10.9,14.5,1.4,92,81,0
19.7,30.7,0,54,37,0
6.6,15.7,0,48,35,0
6.2,16.2,0.8,90,60,0
15.2,29.7,0,78,35,0
6.8,18.7,1.6,91,82,1
4.5,19.2,0.2,56,43,0
16.9,21.4,0,77,79,1
10.8,14.4,9.6,95,81,1
10.4,18.6,0,73,82,1
13.3,33.9,0,6,2,0
16.1,30,0,63,45,0
16,20.3,8.2,100,73,1
12.1,14.8,4.4,93,82,1
4.1,15.2,0.4,75,65,0
22.7,32.2,1.4,78,77,0
21.8,30.8,0,57,55,0
8,18.5,0,55,39,1
20,33.2,0,53,23,0
12.6,21.7,0.2,77,58,0
10,19.6,0,77,43,0
14.9,18.6,0,73,69,0
10.5,18.6,0,62,50,0
10.9,30.4,0,58,21,0
21.8,29.6,0,63,69,0
25.2,31.3,11.8,76,78,1
24.1,29.7,0,65,99,1
11.3,18.4,0,52,52,0
15.7,34.6,0,23,10,0
9.3,19.9,0,99,73,1
22.7,40.4,0,52,17,0
2.6,12.2,6.8,88,62,0
9.7,21.6,1.2,85,44,0
12.2,28.9,0,37,18,0
11.1,26,0,61,44,0
21.5,25.2,0,75,80,1
10.4,24.1,5.8,90,59,0
8.9,32.1,0,53,16,0
13.4,20,0,81,84,1
6.9,14.5,0.2,100,85,1
8.3,14.4,3.2,89,89,1
11.4,19.2,1.2,87,80,1
11.7,25.2,0,38,36,0
11.9,23.2,0,55,31,0
9.8,17.1,0,40,34,0
4.9,26.1,0,42,22,0
10.7,17.8,0,69,74,0
18,25.8,0,64,72,0
-5.3,13.1,0,94,47,0
19.8,36.1,0,63,25,0
1.9,13.1,0,86,55,0
3.5,10.8,0,90,61,1
6.5,10.5,22.6,75,89,1
8.3,18.5,0.8,74,59,0
2.2,11.2,1.8,88,57,0
11.2,20.3,0,68,51,0
8.8,29.8,0,41,16,0
11.7,21.4,0,90,67,0
6.9,16.3,0,70,29,0
14.6,21.4,8.6,96,79,1
8,13.4,19.2,90,70,1
15,20.5,0,51,81,0
23.3,28.7,27.2,84,63,1
19.2,28.5,0,65,69,0
14.4,19.1,6,75,91,1
-1.8,16.9,0.2,85,39,0
17.2,30.8,0,61,37,0
13.9,18.3,4.8,86,93,1
12.5,26,0,65,52,0
18.8,29.5,0,51,61,0
9.3,21.7,0,64,42,0
13.1,21.5,17.8,78,42,0
11,22.9,0,68,58,0
2.7,18.7,0,66,39,0
13.7,31.2,0,37,15,0
3.6,13.1,0,98,86,0
15.3,28.9,0,42,18,0
13.6,17.1,0.4,91,99,1
16.2,20.9,0,90,86,0
5.2,16,0.2,86,58,0
4.1,14.6,0,85,63,0
22.1,31.5,0,37,22,0
14.4,30.8,1,92,30,0
8.2,12.6,3,92,65,1
5.2,13.7,1,77,57,0
7.2,32.3,0,40,9,0
13.3,32,0,37,22,0
14.3,25.5,0,49,66,0
3.3,14.8,0,92,76,0
2.1,13,1.2,100,67,0
22.7,29.6,3,79,75,1
17.4,28.9,0,51,43,0
16.9,36.9,0,57,18,0
21.2,40,0,27,20,0
20,28.9,0,71,50,0
9.8,20.7,0,81,82,0
12.8,26.8,0,55,33,1
19,26.6,0,60,54,0
9.9,25.2,0,62,41,0
10.9,20.1,0,61,66,0
9.2,16.6,1,66,56,0
6.7,20.9,0,74,55,0
6.6,14.1,0,74,41,0
1.6,17.5,0,79,30,0
7.8,21.5,0,67,60,0
19.1,27.6,0,54,63,0
10.1,25.8,0,28,18,1
8.1,22.8,0,36,32,0
9.8,16.1,2.2,67,58,0
2.3,13,0,48,59,0
11,20.7,0.4,87,68,1
7.7,29.1,0,41,16,0
7.8,13.9,0,97,88,1
14.6,21.3,0,66,64,1
5.9,20.9,0,61,34,0
20,25.8,0,74,60,0
3.2,20.2,0,55,13,0
9.9,18.5,0,61,51,1
22.1,31.2,0,55,45,0
14.5,19.6,2.8,57,55,0
12.6,25.2,2.2,97,61,0
11.2,33,0,50,16,0
12.7,15.8,11.6,94,75,1
9,22.9,0,37,21,0
7.4,22.9,0,65,35,0
1.1,19.2,0,74,43,0
5.2,15.9,2.4,81,42,0
4.3,17,1.2,89,54,1
16.1,21.7,0,61,55,0
17.8,26.5,15.2,93,70,0
13.4,24,0,84,55,0
9.4,20,0,73,54,1
8.2,22.2,0,62,34,0
15.2,29.6,0.6,88,82,1
-0.4,16,0,71,43,0
16,21.2,0,75,50,1
7.6,19.5,0,88,52,0
23.6,31,21,80,74,1
3.3,23.3,0,56,51,0
14.2,27.5,0.6,35,35,0
19.2,26.8,6.2,82,57,0
19.8,23.9,0.6,69,55,0
17.4,23.6,0,91,63,0
17.6,21.6,2,89,59,0
13.2,17,55.8,96,81,1
17.2,25.7,0.8,68,66,1
8.5,31.5,0,49,16,0
23.3,40,1,31,16,0
21.2,29.4,0.2,72,60,0
10.4,27.6,0,51,15,0
14.2,18.9,9.2,98,81,0
10.7,21.1,0,63,45,0
6,12.3,7.2,73,58,0
3,18.4,0,76,41,0
10.2,19.5,0.2,78,71,1
2.4,14.1,0.2,87,54,0
3.1,21.2,0.2,57,35,0
9.5,28.4,0,69,32,0
2.7,17.3,0,78,46,0
17.1,19.9,0.2,72,66,0
13,31.2,0,54,35,0
3,18.4,0,73,39,0
13.5,22,0,57,41,0
22.8,30.1,0,67,75,1
11.1,22.8,0,80,49,0
22.3,39.5,0,16,17,0
6.5,25.9,0,47,15,0
20.6,30.2,0,67,62,0
17.1,23.6,0,87,78,0
6.3,20,0,58,52,0
20.5,25.7,0,70,60,0
14.1,26.6,0,50,38,0
8.8,30.1,0,55,29,0
6.9,14.8,8.8,86,57,0
8.3,16.4,0.2,99,67,0
13.7,19.5,0.2,34,23,0
2.5,14.8,0,76,73,1
-2,17.3,0,57,36,0
13.1,17.8,0,70,65,0
16.4,29.4,0,53,29,0
10.9,32.3,0,25,11,0
21.3,30,0,53,46,0
7.7,13.5,1.2,87,83,1
24.9,32.4,5.4,70,75,1
3.1,8.6,13,87,61,1
6.7,12.6,12,100,77,0
23.6,33.9,0,37,17,0
1.1,11.7,0,80,73,1
15.3,25,0.2,71,53,0
15.3,33,0,75,41,0
7.6,21.6,0,30,22,0
2.1,13.5,0,81,65,0
21.3,29.2,0,63,45,0
-1.8,14,0.2,89,30,0
19.6,22.4,0.8,76,61,0
23.6,31.7,0,59,47,0
11.3,26.3,0,83,55,0
17.4,37.6,0.2,72,30,0
10.6,24,0.2,68,44,0
11.8,23,0,68,46,0
6.8,10.1,0.4,77,56,0
3.7,15.8,0.2,72,53,0
14,19.5,0.2,86,72,0
10,16.5,2.2,99,86,1
16.9,23,0,79,67,0
8.6,30,0,27,13,0
9.8,22,0,36,28,0
25.8,39.2,0.4,56,24,0
2.3,21.4,0,60,28,0
3.3,11.8,0,70,52,0
20,33.6,0,27,9,0
17.2,23.8,0.1,64,83,1
6.7,14.8,0.2,94,61,1
12.1,19.3,0,76,64,0
26.6,43.4,0,18,11,0
13.9,16,69.4,56,54,0
21.4,28.2,0,75,65,0
15.3,24.2,0,72,57,1
24.1,30.6,0,50,56,0
20.4,31.7,0,47,35,0
-0.5,14.3,0,84,62,0
7.9,25.5,0,98,46,0
19.7,28,18,78,61,0
11.6,19.1,4.2,62,72,0
5.1,11.2,1.4,88,66,0
8.2,17.7,0,32,37,0
5.7,21.1,0,64,50,0
5,25.6,0,62,52,0
12.1,26.9,0,44,23,0
4.9,20.4,0,99,52,0
-4.8,13.8,0,94,56,0
5.1,19.6,0,93,58,0
17,33.9,0,21,11,0
11.6,16.3,0.4,94,72,0
23.2,30.3,0,54,49,0
5.8,11.1,5.6,84,75,0
9.7,14.1,0.2,71,84,1
15.8,25.8,0.2,99,44,0
8.6,30.5,0,63,14,0
8,24.3,0,68,29,1
16.7,37.3,0,40,29,0
25.4,30.6,0,77,67,0
9.2,28.8,0,53,27,0
16.9,28.4,3.6,59,20,0
8.9,17.6,7.6,88,89,1
9.9,13.6,8.6,87,51,0
16.2,23.8,0,53,62,0
7.5,14,3.4,92,81,0
13.1,27.6,0,49,20,0
7.4,14.3,0.2,96,74,0
7.3,22,0,55,47,0
8.6,21.2,0,46,58,1
8.2,24.6,0.4,75,41,0
24.4,34,8.6,78,38,0
10.1,11.9,6.6,98,75,1
18.5,28.7,0,78,67,0
13.8,28.9,0,66,37,0
11.6,22.1,0,70,96,1
4.3,13.2,0,98,97,1
13.8,32,0,55,24,0
11.8,17.1,0.2,75,74,1
10.3,15.1,12.2,69,71,1
4.6,13.3,2,90,78,1
14,31,0,78,14,1
14.8,22.5,0,52,46,0
4.4,16.3,0,75,36,0
5.1,17.1,0.4,99,58,0
16.1,26.7,0,54,33,0
17.1,23.8,0.4,86,70,0
4.2,16.6,0,78,40,0
17.7,24,0,80,70,0
15.2,18.4,0.8,70,63,0
9.5,18.9,0,71,67,0
15.5,30.6,0,58,34,0
4.4,12.7,0.4,91,56,0
14.7,32.2,0,42,22,1
14.1,18.9,0,66,68,0
16.3,23.2,0.4,41,37,0
13,26.3,19.8,75,53,0
7.2,17.4,0,59,52,0
2.7,23.5,0,61,39,0
13.7,19.7,5.2,86,87,0
10.2,26.6,0,48,16,0
14,17.1,36.4,99,99,1
21.8,30.6,6,71,85,1
11.2,14.6,0,70,88,1
16.1,37.5,0,87,19,0
4,17.6,3.8,77,43,0
19.3,24.6,0,75,71,0
9.2,15.1,24,89,72,1
9.5,13.6,12.8,65,59,1
11.6,16.9,0,65,69,1
19,29.4,0,62,53,0
20.1,27.5,0,60,54,0
14.9,25.8,0,71,39,0
27,35.4,0,64,53,0
10.8,19.1,0,13,19,0
11.6,21,0,51,34,0
14.8,26.3,0,49,45,0
10.2,17.2,0,69,79,1
8.3,24.2,0,67,38,0
9.4,15.6,0,74,61,1
18.4,29.7,3,91,38,0
1.3,20.8,0,91,43,0
16.6,22.4,0,56,56,0
18.1,31.5,0,52,24,0
9.8,19.7,0.2,61,40,0
26.2,33,0,56,57,0
-0.1,15.8,0,89,47,0
0.1,15.7,0,99,47,0
15.5,37,0,36,15,0
15.3,43.8,0,64,17,1
13.6,18.3,0,92,66,0
9.6,21.7,0,54,54,0
12,25.3,0,62,47,0
18.8,27.2,2,87,59,0
26,33.1,0,62,57,1
9.2,15.7,3,76,45,0
21.4,30.5,0,70,64,0
15.9,20.5,0.2,72,100,1
10.7,17.9,0,73,69,0
18,26.1,25.6,66,52,0
9.1,20.3,0,38,56,0
22.7,31.3,0,64,66,0
23.2,33.5,0,64,56,0
24.6,32.9,0.6,72,62,0
9.1,19.6,0,90,66,1
11.3,16.9,0,64,62,0
6.9,15.1,0,76,61,0
6.8,16.9,0,57,47,0
11.1,19,13.8,91,83,1
9.7,26.5,0,45,29,0
17.2,30.1,0,44,26,0
5.2,19.6,0,81,45,0
6.5,15.9,0,60,65,1
3.8,13.4,0.2,88,61,0
12.1,16.6,5.6,81,61,1
13.2,22.5,0,72,46,0
10.6,20.8,0,74,57,0
19.4,30.1,0,62,53,0
21.2,34,0,74,50,0
16.5,21.7,6.4,52,79,1
23.3,32.5,0,58,53,0
13.2,17.3,14.8,92,88,0
20.9,28.6,2,72,64,0
8,15.5,0,97,55,0
17.3,25.3,5.8,87,65,0
10.7,20.8,0,80,56,0
3.4,26.8,0.2,40,15,0
16.3,27.4,0,72,26,0
19.4,27.4,0,51,48,0
7.9,18.7,0,66,51,0
11.5,14.9,0,70,58,0
10.4,30.5,0,34,10,0
9,15.3,3,100,62,0
2,14.8,0,97,63,0
9,19.4,0,62,56,0
12.2,20.5,0.2,70,75,1
16.5,37.5,0,26,14,0
2.6,16.7,0,58,46,0
10.3,20.4,0,50,78,0
19.4,25.6,0.2,49,62,1
22.1,42.1,0,25,11,1
20.6,26.4,3.2,76,75,1
22.2,32.7,0,82,63,0
5.9,15.3,3.2,96,85,1
9.5,22.3,0,83,67,0
15.2,25.2,0,50,40,0
15.5,25.7,0.2,85,52,0
0.2,16.2,0,97,49,0
6.5,20.5,0,92,31,0
7.3,18.2,0,95,67,0
18.6,27.7,0,39,56,1
25.9,32.3,0,73,79,1
21.5,28,0,85,74,0
5.3,11.2,0,98,74,1
19.8,29.3,0,67,66,0
4.5,13.8,1.4,89,70,0
12,22.6,0,52,51,0
15,23.1,0,73,70,0
10.9,40.7,0,15,15,0
10.2,23.6,0,39,24,0
25,30.2,6.8,85,83,1
1.9,12.8,0.4,76,57,0
5.9,24.9,0,71,44,0
6.8,12.3,47.4,98,70,0
14.4,23.6,0,77,55,0
18.3,33.2,0,70,39,0
13.9,25.4,3.6,83,59,0
13.8,18.1,1.4,78,52,1
8.6,25.4,0,54,32,0
6.3,12.5,0,51,60,1
14.1,23.1,0,52,43,0
11.1,22.3,0,65,58,1
10.7,21,0,67,45,0
13.3,30.5,11,96,44,0
11.6,25.4,0.8,56,30,0
12,24.7,0,54,39,0
20.8,36.8,0,38,26,0
7.4,10.5,0.2,74,84,1
16.6,18.4,16,100,100,1
18.8,24.5,2.6,87,66,0
12.3,27.4,9,71,76,0
-1.6,10.8,0,96,68,0
10.5,20.1,5,87,77,1
1.6,21,0,48,18,0
27.4,34.2,0,77,66,1
22.7,27.3,15.2,88,83,1
22.5,27.1,49.2,100,90,1
-0.5,13.2,0.2,97,60,0
8.4,16.5,13.4,86,53,0
8.5,16.7,0.2,85,60,0
5.7,25.9,0,33,14,0
-2.3,15.2,0,72,41,0
19.9,35.5,0,51,49,0
17.7,26.4,1,89,55,0
18.4,26.2,0,63,60,0
4.2,14.4,3.6,83,56,0
11.6,23,0,81,61,1
14.3,24.1,0,78,45,0
5.5,24.1,0,42,27,0
14.3,21.4,0,99,73,0
19.2,29.7,0,62,31,0
24,31.4,0.2,69,73,0
15.5,39.9,0,46,11,0
20.2,28.6,0,57,54,0
2.3,10.3,0.2,94,74,1
8.3,16.4,1.2,63,53,0
13.6,25.5,0,70,40,0
21.7,29.1,0,71,64,0
3.9,15.3,0,79,58,0
15.3,35.7,0,37,15,0
16.5,34.4,0,21,11,0
19.9,27.3,0,59,56,1
16.9,27.9,0.4,91,69,1
3.3,17.2,0,71,43,0
9.8,17.1,0.2,54,66,1
13.1,27.9,0,57,24,0
12.1,15.7,1,72,89,1
6.6,22.6,0,99,45,1
17.3,34.8,0,56,23,0
15.7,30.5,0,33,21,0
16.5,36.2,0,39,10,0
13.5,22.9,16.8,80,65,1
14,23.7,0,66,38,0
19.1,21.8,0,83,86,1
18.9,23.7,0,59,55,1
17.5,28.4,0,72,53,0
1.9,18,0,66,50,0
0.5,18.4,0,73,31,0
8.9,12.4,0,55,62,1
7.5,17.2,0,60,38,0
10,14.4,2.6,75,67,1
8.4,30.7,0,68,24,0
-2.8,13.5,0,94,56,0
27.1,32.5,0,84,64,0
4.2,17.4,0,81,39,0
7.3,18.2,0,60,42,0
13.7,29.2,7.6,89,49,0
3.7,22,0,95,58,0
7.1,22.2,0,99,64,0
14.3,23.4,2.2,64,62,0
3.2,19.7,0,83,40,0
3.7,21.8,0,80,28,0
18.5,30.4,4,69,55,0
20.2,29,3.8,63,58,0
6.9,24.8,0,60,49,0
15.1,18,36.2,99,75,1
15.7,33.7,0,71,40,0
13.9,28.1,0,71,46,0
10.5,20.1,5.2,100,44,0
-0.4,18,0,56,33,0
2.9,15.2,0,93,79,0
22.8,32.1,0,66,53,0
21,27.7,0.6,89,80,1
19.9,33.2,1,38,20,0
21.6,32.3,0,60,47,0
5.1,12.7,0.4,56,72,0
9.3,23.9,0,39,34,0
17.1,39.9,0,84,25,0
25.3,33.8,0,77,58,0
8.2,20.7,0,42,38,0
12.5,20.9,7,59,32,0
18.7,38.1,0,15,9,0
15.7,20.4,0,57,69,0
20.5,41.3,0,39,13,0
9.1,18,0,48,80,1
16.2,19.7,0,78,73,0
14.9,20.4,0,84,57,0
6.3,12,9,100,63,0
6.1,16.9,0,74,33,0
15.2,23.6,1.4,65,67,0
9.8,14.7,10,91,62,0
22.1,30.6,14.2,86,59,1
16.7,21.7,7.6,43,32,0
9.4,21.9,0,66,47,0
10.5,15,16.8,89,53,0
21.9,25.7,0,77,73,0
15.2,25.7,0,56,30,0
1.3,15.7,0.2,99,59,0
19.9,26.5,7.6,88,67,1
15.9,22.8,3.4,83,71,1
3,15.5,0,98,54,0
17.4,24.3,0,61,67,1
16,22.2,4.6,98,97,1
9.9,16.5,0.2,93,94,1
27.3,37.6,0,42,24,1
21.3,39.2,0,40,18,0
12.8,19,22.2,90,57,0
15.1,28.5,0,74,48,0
4.4,17.8,0.2,81,31,0
-4.5,14.2,0.2,97,41,0
20.8,35.4,0,49,18,0
11.7,17.6,0,63,62,0
21.4,32.2,0,55,62,1
16,24,0,72,43,0
22,26.7,20.4,82,80,1
5.4,16.6,0,93,63,0
8.7,18.6,0.4,82,74,1
13.6,42,0,29,16,0
18.8,25,1.8,69,61,0
8.8,15.7,5,92,67,0
16.3,18.7,7,95,83,1
19.7,25,0,89,53,0
9.5,14,3.4,77,83,1
15.6,26.8,0,39,31,0
13.5,18.1,0.8,80,79,0
-3.6,-0.3,1.4,100,100,0
13.8,24.9,0,51,53,0
5.5,24.6,0,52,24,0
8.4,15.7,2.8,98,80,1
24.6,31.6,0.2,69,57,0
22.8,30.9,102.2,80,62,1
11,18.4,0,76,53,0
15.1,23,0,40,61,0
14.6,25.3,0,64,67,0
1,15.1,0,99,62,0
